k = 86
# m = 10000, Approx. E[load]=(k/(1+k))=0.988506, Kmax(Number of Deletions)=5000000
#m n K freeFraction successful-search unsuccessful-search insertion timeavg-insertion timeavg-load k elapsed-sec
10000 0.0592 1 0.9408 1.03209 1.0046 1.0046 1.03204 0 86 0
10000 0.9865 500001 0 2438.06 10000 4685.01 1439.8 0 86 2
10000 0.989 1000001 0 3623.61 10000 2522.58 3170.96 0 86 6
10000 0.9864 1500001 0 3975.27 10000 4680.04 3832 0 86 11
10000 0.9889 2000001 0 4166.43 10000 4825.18 4080.21 0 86 16
10000 0.9871 2500001 0 4146.3 10000 2541.47 4150.15 0 86 22
10000 0.9892 3000001 0 4165.14 10000 2340.18 4159.03 0 86 28
10000 0.9906 3500001 0 4191.18 10000 4895.07 4169.85 0 86 33
10000 0.989 4000001 0 4179.35 10000 2819.3 4164.72 0 86 39
10000 0.9888 4500001 0 4196.3 10000 2619.68 4186.76 0 86 44
10000 0.9883 4999999 0 4136.66 10000 4043.41 4162.26 0.988459 86 49
