k = 10
# m = 10000, Approx. E[load]=(k/(1+k))=0.909091, Kmax(Number of Deletions)=5000000
#m n K freeFraction successful-search unsuccessful-search insertion timeavg-insertion timeavg-load k elapsed-sec
10000 0.0592 1 0.9408 1.02703 1.006 1.006 1.02698 0 10 0
10000 0.9051 500001 0.0001 42.0061 4999.5 43.2606 44.418 0 10 0
10000 0.9102 1000001 0 46.3356 10000 44.4701 47.3402 0 10 0
10000 0.9096 1500001 0.0001 51.928 4999.5 54.8796 47.9952 0 10 0
10000 0.9127 2000001 0.0002 48.2906 4997.5 66.1888 46.9366 0 10 0
10000 0.9095 2500001 0 50.2662 10000 51.6703 46.0587 0 10 0
10000 0.9123 3000001 0 44.3257 10000 42.7644 47.0623 0 10 0
10000 0.9059 3500001 0.0007 53.3437 3368.5 45.6966 46.4878 0 10 1
10000 0.9091 4000001 0.0001 43.7264 4999.5 38.632 46.7568 0 10 1
10000 0.9141 4500001 0.0004 46.3992 2804.4 58.3755 47.3731 0 10 1
10000 0.91 4999999 0 49.821 10000 42.7589 46.9603 0.909048 10 1
