k = 30
# m = 10000, Approx. E[load]=(k/(1+k))=0.967742, Kmax(Number of Deletions)=5000000
#m n K freeFraction successful-search unsuccessful-search insertion timeavg-insertion timeavg-load k elapsed-sec
10000 0.0592 1 0.9408 1.02534 1.0055 1.0055 1.0253 0 30 0
10000 0.964 500001 0 388.226 10000 359.753 297.267 0 30 0
10000 0.9685 1000001 0 411.415 10000 243.157 454.292 0 30 1
10000 0.9642 1500001 0 473.169 10000 459.479 461.289 0 30 1
10000 0.9678 2000001 0 498.138 10000 477.813 521.521 0 30 2
10000 0.9649 2500001 0 506.947 10000 225.823 515.422 0 30 3
10000 0.97 3000001 0 513.139 10000 326.913 496.9 0 30 4
10000 0.966 3500001 0 543.22 10000 578.956 490.167 0 30 4
10000 0.9691 4000001 0 511.842 10000 389.641 507.029 0 30 5
10000 0.9706 4500001 0 476.908 10000 354.689 518.256 0 30 6
10000 0.9671 4999999 0 540.862 10000 428.509 493.595 0.967708 30 6
