k = 15
# m = 10000, Approx. E[load]=(k/(1+k))=0.9375, Kmax(Number of Deletions)=5000000
#m n K freeFraction successful-search unsuccessful-search insertion timeavg-insertion timeavg-load k elapsed-sec
10000 0.0592 1 0.9408 1.02196 1.0061 1.0061 1.02192 0 15 0
10000 0.9336 500001 0 82.7205 10000 105.91 86.0025 0 15 0
10000 0.9382 1000001 0 87.4872 10000 94.6927 96.1689 0 15 0
10000 0.9366 1500001 0 95.7098 10000 80.8566 89.1053 0 15 0
10000 0.9398 2000001 0 97.4385 10000 100.936 93.1084 0 15 1
10000 0.9386 2500001 0 101.242 10000 92.5714 91.5284 0 15 1
10000 0.9388 3000001 0 91.1784 10000 94.8543 94.084 0 15 1
10000 0.9368 3500001 0 103.944 10000 147.938 92.6154 0 15 1
10000 0.9382 4000001 0 91.5077 10000 66.4843 90.6782 0 15 1
10000 0.9398 4500001 0 86.6091 10000 64.8559 92.3619 0 15 1
10000 0.9378 4999999 0 102.009 10000 126.036 95.0649 0.937462 15 2
