k = 58
# m = 10000, Approx. E[load]=(k/(1+k))=0.983051, Kmax(Number of Deletions)=5000000
#m n K freeFraction successful-search unsuccessful-search insertion timeavg-insertion timeavg-load k elapsed-sec
10000 0.0592 1 0.9408 1.03378 1.0051 1.0051 1.03373 0 58 0
10000 0.9796 500001 0 2024.53 10000 1005.59 1280.08 0 58 2
10000 0.983 1000001 0 2429.46 10000 4371.73 2265.37 0 58 5
10000 0.9801 1500001 0 2610.27 10000 4327.93 2515.35 0 58 10
10000 0.9823 2000001 0 2731.15 10000 973.396 2624.68 0 58 13
10000 0.9808 2500001 0 2727.03 10000 2251.81 2691.75 0 58 18
10000 0.9847 3000001 0 2777.08 10000 977.646 2761.63 0 58 23
10000 0.9839 3500001 0 2674.31 10000 1945.83 2768.95 0 58 26
10000 0.9836 4000001 0 2703.49 10000 1457.79 2682.08 0 58 30
10000 0.9842 4500001 0 2713.73 10000 824.441 2742.61 0 58 33
10000 0.983 4999999 0 2779.25 10000 1228.34 2706.17 0.98301 58 37
