k = 42
# m = 10000, Approx. E[load]=(k/(1+k))=0.976744, Kmax(Number of Deletions)=5000000
#m n K freeFraction successful-search unsuccessful-search insertion timeavg-insertion timeavg-load k elapsed-sec
10000 0.0592 1 0.9408 1.02534 1.005 1.005 1.0253 0 42 0
10000 0.9724 500001 0 1012.94 10000 569.084 711.397 0 42 1
10000 0.9762 1000001 0 1087.9 10000 752.922 1058.4 0 42 2
10000 0.9733 1500001 0 1142.55 10000 2125.64 1104.92 0 42 3
10000 0.9766 2000001 0 1102.87 10000 2910.27 1134.84 0 42 5
10000 0.9749 2500001 0 1150.25 10000 820.371 1095.64 0 42 6
10000 0.9791 3000001 0 1143.8 10000 710.362 1043.19 0 42 8
10000 0.9771 3500001 0 908.258 10000 2031.47 1039.18 0 42 9
10000 0.978 4000001 0 1003.55 10000 1018.86 948.988 0 42 10
10000 0.9786 4500001 0 1191.02 10000 546.809 1102.52 0 42 11
10000 0.9756 4999999 0 975.692 10000 1135.13 1116.14 0.976707 42 13
