k = 90
# m = 10000, Approx. E[load]=(k/(1+k))=0.989011, Kmax(Number of Deletions)=5000000
#m n K freeFraction successful-search unsuccessful-search insertion timeavg-insertion timeavg-load k elapsed-sec
10000 0.0592 1 0.9408 1.03209 1.0045 1.0045 1.03204 0 90 0
10000 0.9872 500001 0 2662.39 10000 3357.73 1529.92 0 90 2
10000 0.9894 1000001 0 3780.76 10000 2175.08 3306.79 0 90 6
10000 0.9872 1500001 0 4099.81 10000 3818.64 3994.15 0 90 11
10000 0.9896 2000001 0 4307.79 10000 3422.04 4220.28 0 90 17
10000 0.9877 2500001 0 4222.76 10000 4012.36 4226.04 0 90 23
10000 0.9896 3000001 0 4320.7 10000 4621.7 4269.27 0 90 28
10000 0.9908 3500001 0 4284.72 10000 3640.6 4280.64 0 90 34
10000 0.9894 4000001 0 4328.14 10000 4878.26 4297.7 0 90 40
10000 0.989 4500001 0 4248.66 10000 2902.68 4313.48 0 90 46
10000 0.9892 4999999 0 4302.35 10000 4848.73 4282.06 0.988965 90 52
